Date,Close
11/11/2015,135.02
11/12/2015,133.04
11/13/2015,131.75
11/16/2015,133.71
11/17/2015,133.82
11/18/2015,135.82
11/19/2015,136.74
11/20/2015,138.5
11/23/2015,138.46
11/24/2015,138.6
11/25/2015,138
11/27/2015,138.46
11/30/2015,139.42
12/1/2015,141.28
12/2/2015,139.7
12/3/2015,138.92
12/4/2015,140.43
12/7/2015,139.55
12/8/2015,138.05
12/9/2015,136.61
12/10/2015,136.78
12/11/2015,134.57
12/14/2015,135.93
12/15/2015,137.79
12/16/2015,139.29
12/17/2015,136.75
12/18/2015,134.9
12/21/2015,135.5
12/22/2015,137.93
12/23/2015,138.54
12/24/2015,138.25
12/28/2015,137.61
12/29/2015,139.78
12/30/2015,139.34
12/31/2015,137.62
1/4/2016,135.95
1/5/2016,135.85
1/6/2016,135.17
1/7/2016,132.86
1/8/2016,131.63
1/11/2016,133.23
1/12/2016,132.9
1/13/2016,131.17
1/14/2016,132.91
1/15/2016,130.03
1/19/2016,128.11
1/20/2016,121.86
1/21/2016,122.91
1/22/2016,122.5
1/25/2016,122.08
1/26/2016,122.59
1/27/2016,120.96
1/28/2016,122.22
1/29/2016,124.79
2/1/2016,124.83
2/2/2016,122.94
2/3/2016,124.72
2/4/2016,127.65
2/5/2016,128.57
2/8/2016,126.98
2/9/2016,124.07
2/10/2016,120.19
2/11/2016,117.85
2/12/2016,121.04
2/16/2016,122.74
2/17/2016,126.1
2/18/2016,132.45
2/19/2016,133.08
2/22/2016,133.77
2/23/2016,132.4
2/24/2016,132.8
2/25/2016,134.5
2/26/2016,132.03
2/29/2016,131.03
3/1/2016,134.37
3/2/2016,136.3
3/3/2016,137.8
3/4/2016,137.8
3/7/2016,140.15
3/8/2016,139.07
3/9/2016,140.41
3/10/2016,140.19
3/11/2016,142.36
3/14/2016,142.78
3/15/2016,142.96
3/16/2016,144.79
3/17/2016,147.04
3/18/2016,147.09
3/21/2016,148.63
3/22/2016,148.1
3/23/2016,145.4
3/24/2016,147.95
3/28/2016,148.4
3/29/2016,149.33
3/30/2016,148.41
3/31/2016,151.45
4/1/2016,152.52
4/4/2016,152.07
4/5/2016,150
4/6/2016,150.02
4/7/2016,148.25
4/8/2016,149.35
4/11/2016,149.25
4/12/2016,149.63
4/13/2016,151.23
4/14/2016,151.16
4/15/2016,151.72
4/18/2016,152.53
4/19/2016,144
4/20/2016,146.11
4/21/2016,149.3
4/22/2016,148.5
4/25/2016,148.81
4/26/2016,149.08
4/27/2016,150.47
4/28/2016,147.07
4/29/2016,145.94
5/2/2016,145.27
5/3/2016,144.13
5/4/2016,144.25
5/5/2016,146.47
5/6/2016,147.29
5/9/2016,147.34
5/10/2016,149.97
5/11/2016,148.95
5/12/2016,148.84
5/13/2016,147.72
5/16/2016,149.46
5/17/2016,148
5/18/2016,147.34
5/19/2016,144.93
5/20/2016,147.25
5/23/2016,146.77
5/24/2016,148.31
5/25/2016,151.69
5/26/2016,152.44
5/27/2016,152.84
5/31/2016,153.74
6/1/2016,152.51
6/2/2016,153.5
6/3/2016,152.89
6/6/2016,152.73
6/7/2016,153.33
6/8/2016,154
6/9/2016,153.42
6/10/2016,152.37
6/13/2016,151.28
6/14/2016,151.06
6/15/2016,150.68
6/16/2016,151.06
6/17/2016,151.99
6/20/2016,153.61
6/21/2016,154.05
6/22/2016,152.92
6/23/2016,155.35
6/24/2016,146.59
6/27/2016,143.5
6/28/2016,145.7
6/29/2016,148.46
6/30/2016,151.78
7/1/2016,152.35
7/5/2016,151.68
7/6/2016,152.37
7/7/2016,152.6
7/8/2016,154.46
7/11/2016,155.33
7/12/2016,157.04
7/13/2016,158.02
7/14/2016,160.28
7/15/2016,159.78
7/18/2016,159.86
7/19/2016,159.58
7/20/2016,161.36
7/21/2016,160.45
7/22/2016,162.07
7/25/2016,162.65
7/26/2016,162.12
7/27/2016,161.83
7/28/2016,161.37
7/29/2016,160.62
8/1/2016,161.45
8/2/2016,160.58
8/3/2016,160.67
8/4/2016,161.55
8/5/2016,163.5
8/8/2016,162.04
8/9/2016,161.77
8/10/2016,162.08
8/11/2016,163.53
8/12/2016,161.95
8/15/2016,161.88
8/16/2016,160.7
8/17/2016,160.44
8/18/2016,161.36
8/19/2016,160.04
8/22/2016,160
8/23/2016,160.26
8/24/2016,159.05
8/25/2016,158.63
8/26/2016,158.32
8/29/2016,159.72
8/30/2016,159.4
8/31/2016,158.88
9/1/2016,159.54
9/2/2016,159.55
9/6/2016,160.35
9/7/2016,161.64
9/8/2016,159
9/9/2016,155.69
9/12/2016,158.29
9/13/2016,155.81
9/14/2016,154.05
9/15/2016,155.66
9/16/2016,153.84
9/19/2016,154.87
9/20/2016,154.45
9/21/2016,155.53
9/22/2016,156.11
9/23/2016,154.98
9/26/2016,153.98
9/27/2016,156.77
9/28/2016,158.29
9/29/2016,158.11
9/30/2016,158.85
10/3/2016,157.61
10/4/2016,156.46
10/5/2016,157.08
10/6/2016,156.88
10/7/2016,155.67
10/10/2016,157.02
10/11/2016,154.79
10/12/2016,154.29
10/13/2016,153.72
10/14/2016,154.45
10/17/2016,154.77
10/18/2016,150.72
10/19/2016,151.26
10/20/2016,151.52
10/21/2016,149.63
10/24/2016,150.57
10/25/2016,150.88
10/26/2016,151.81
10/27/2016,153.35
10/28/2016,152.61
10/31/2016,153.69
11/1/2016,152.79
11/2/2016,151.95
11/3/2016,152.37
11/4/2016,152.43
11/7/2016,155.72
11/8/2016,155.17
11/9/2016,154.81
11/10/2016,160.22
11/11/2016,161.27
11/14/2016,158.21
11/15/2016,158.67
11/16/2016,159.29
11/17/2016,159.8
11/18/2016,160.39
11/21/2016,162.77
11/22/2016,162.67
11/23/2016,161.98
11/25/2016,163.14
11/28/2016,164.52
11/29/2016,163.53
11/30/2016,162.22
12/1/2016,159.82
12/2/2016,160.02
12/5/2016,159.84
12/6/2016,160.35
12/7/2016,164.79
12/8/2016,165.36
12/9/2016,166.52
12/12/2016,165.5
12/13/2016,168.29
12/14/2016,168.51
12/15/2016,168.02
12/16/2016,166.73
12/19/2016,166.68
12/20/2016,167.6
12/21/2016,167.33
12/22/2016,167.06
12/23/2016,166.71
12/27/2016,167.14
12/28/2016,166.19
12/29/2016,166.6
12/30/2016,165.99
1/3/2017,167.19
1/4/2017,169.26
1/5/2017,168.7
1/6/2017,169.53
1/9/2017,167.65
1/10/2017,165.52
1/11/2017,167.75
1/12/2017,167.95
1/13/2017,167.34
1/17/2017,167.89
1/18/2017,166.8
1/19/2017,166.81
1/20/2017,170.55
1/23/2017,171.03
1/24/2017,175.9
1/25/2017,178.29
1/26/2017,178.66
1/27/2017,177.3
1/30/2017,175.8
1/31/2017,174.52
2/1/2017,174.29
2/2/2017,174.58
2/3/2017,175.82
2/6/2017,175.86
2/7/2017,178.46
2/8/2017,176.17
2/9/2017,177.21
2/10/2017,178.68
2/13/2017,179.36
2/14/2017,180.13
2/15/2017,181.68
2/16/2017,181.43
2/17/2017,180.67
2/21/2017,180.26
2/22/2017,181.15
2/23/2017,181.65
2/24/2017,181.35
2/27/2017,179.4
2/28/2017,179.82
3/1/2017,181.95
3/2/2017,180.53
3/3/2017,180.05
3/6/2017,180.47
3/7/2017,180.38
3/8/2017,179.45
3/9/2017,177.18
3/10/2017,177.83
3/13/2017,176.46
3/14/2017,175.72
3/15/2017,175.81
3/16/2017,177.24
3/17/2017,175.65
3/20/2017,175.7
3/21/2017,173.88
3/22/2017,174.78
3/23/2017,174.82
3/24/2017,173.83
3/27/2017,173.77
3/28/2017,174.51
3/29/2017,173.94
3/30/2017,173.86
3/31/2017,174.14
4/3/2017,174.5
4/4/2017,174.52
4/5/2017,172.88
4/6/2017,172.45
4/7/2017,172.14
4/10/2017,171.2
4/11/2017,170.58
4/12/2017,170.66
4/13/2017,169.53
4/17/2017,171.1
4/18/2017,170.05
4/19/2017,161.69
4/20/2017,162.3
4/21/2017,160.38
4/24/2017,160.75
4/25/2017,160.39
4/26/2017,160.06
4/27/2017,160.32
4/28/2017,160.29
5/1/2017,158.84
5/2/2017,159.1
5/3/2017,158.63
5/4/2017,159.05
5/5/2017,155.05
5/8/2017,153.03
5/9/2017,152.11
5/10/2017,151.25
5/11/2017,150.65
5/12/2017,150.37
5/15/2017,151.51
5/16/2017,153.68
5/17/2017,150.93
5/18/2017,150.78
5/19/2017,151.98
5/22/2017,152.64
5/23/2017,152.03
5/24/2017,152.51
5/25/2017,153.2
5/26/2017,152.49
5/30/2017,151.73
5/31/2017,152.63
6/1/2017,152.67
6/2/2017,152.05
6/5/2017,152.41
6/6/2017,152.37
6/7/2017,150.98
6/8/2017,152.1
6/9/2017,154.1
6/12/2017,155.18
6/13/2017,154.25
6/14/2017,153.81
6/15/2017,154.22
6/16/2017,155.38
6/19/2017,154.84
6/20/2017,154.95
6/21/2017,153.79
6/22/2017,154.4
6/23/2017,154.11
6/26/2017,155.23
6/27/2017,154.75
6/28/2017,155.32
6/29/2017,154.13
6/30/2017,153.83
7/3/2017,155.58
7/5/2017,153.67
7/6/2017,152.36
7/7/2017,152.94
7/10/2017,153.42
7/11/2017,153.19
7/12/2017,153.7
7/13/2017,153.63
7/14/2017,154.24
7/17/2017,153.01
7/18/2017,154
7/19/2017,147.53
7/20/2017,147.66
7/21/2017,147.08
7/24/2017,145.99
7/25/2017,146.19
7/26/2017,145.36
7/27/2017,145.07
7/28/2017,144.29
7/31/2017,144.67
8/1/2017,145.3
8/2/2017,144.45
8/3/2017,144.94
8/4/2017,145.16
8/7/2017,143.47
8/8/2017,142.11
8/9/2017,141.77
8/10/2017,141.84
8/11/2017,141.84
8/14/2017,142.32
8/15/2017,142.07
8/16/2017,142.5
8/17/2017,140.7
8/18/2017,139.7
8/21/2017,140.33
8/22/2017,141.01
8/23/2017,142.14
8/24/2017,142.94
8/25/2017,143.74
8/28/2017,142.51
8/29/2017,143.14
8/30/2017,142.56
8/31/2017,143.03
9/1/2017,144.08
9/5/2017,143.04
9/6/2017,143.82
9/7/2017,142.9
9/8/2017,142.45
9/11/2017,144.86
9/12/2017,145.76
9/13/2017,145.99
9/14/2017,145.54
9/15/2017,144.82
9/18/2017,144.55
9/19/2017,144.39
9/20/2017,145.88
9/21/2017,145.26
9/22/2017,145.13
9/25/2017,145.87
9/26/2017,146.56
9/27/2017,145.66
9/28/2017,145.66
9/29/2017,145.08
10/2/2017,146.66
10/3/2017,146.78
10/4/2017,146.48
10/5/2017,146.72
10/6/2017,146.48
10/9/2017,147.39
10/10/2017,148.5
10/11/2017,147.62
10/12/2017,147.03
10/13/2017,147.1
10/16/2017,146.83
10/17/2017,146.54
10/18/2017,159.53
10/19/2017,160.9
10/20/2017,162.07
10/23/2017,159.55
10/24/2017,155.88
10/25/2017,153.5
10/26/2017,153.6
10/27/2017,153.68
10/30/2017,154.36
10/31/2017,154.06
11/1/2017,154.03
11/2/2017,153.35
11/3/2017,151.58
11/6/2017,150.84
11/7/2017,151.35
11/8/2017,151.57
11/9/2017,150.3
11/10/2017,149.16
11/13/2017,148.4
11/14/2017,148.89
11/15/2017,147.1
11/16/2017,149.12
11/17/2017,148.97
11/20/2017,150.51
11/21/2017,151.95
11/22/2017,151.77
11/24/2017,151.84
11/27/2017,151.98
11/28/2017,152.47
11/29/2017,153.55
11/30/2017,153.97
12/1/2017,154.76
12/4/2017,156.46
12/5/2017,155.35
12/6/2017,154.1
12/7/2017,153.57
12/8/2017,154.81
12/11/2017,155.41
12/12/2017,156.74
12/13/2017,153.91
12/14/2017,154
12/15/2017,152.5
12/18/2017,153.33
12/19/2017,153.23
12/20/2017,152.95
12/21/2017,151.5
12/22/2017,152.5
12/26/2017,152.83
12/27/2017,153.13
12/28/2017,154.04
12/29/2017,153.42
1/2/2018,154.25
1/3/2018,158.49
1/4/2018,161.7
1/5/2018,162.49
1/8/2018,163.47
1/9/2018,163.83
1/10/2018,164.18
1/11/2018,164.2
1/12/2018,163.14
1/16/2018,163.85
1/17/2018,168.65
1/18/2018,169.12
1/19/2018,162.37
1/22/2018,162.6
1/23/2018,166.25
1/24/2018,165.37
1/25/2018,165.47
1/26/2018,167.34
1/29/2018,166.8
1/30/2018,163.62
1/31/2018,163.7
2/1/2018,162.4
2/2/2018,159.03
2/5/2018,152.53
2/6/2018,155.34
2/7/2018,153.85
2/8/2018,147.59
2/9/2018,149.51
2/12/2018,151.4
2/13/2018,150.75
2/14/2018,154.76
2/15/2018,156.01
2/16/2018,156.18
2/20/2018,155.16
2/21/2018,153.96
2/22/2018,153.18
2/23/2018,155.52
2/26/2018,158.58
2/27/2018,156.55
2/28/2018,155.83
3/1/2018,153.81
3/2/2018,154.49
3/5/2018,156.95
3/6/2018,155.72
3/7/2018,158.32
3/8/2018,156.21
3/9/2018,159.31
3/12/2018,160.26
3/13/2018,159.32
3/14/2018,158.12
3/15/2018,159.61
3/16/2018,160.26
3/19/2018,157.35
3/20/2018,156.2
3/21/2018,156.69
3/22/2018,152.09
3/23/2018,148.89
3/26/2018,153.37
3/27/2018,151.91
3/28/2018,152.52
3/29/2018,153.43
4/2/2018,150.07
4/3/2018,149.85
4/4/2018,154.12
4/5/2018,154.03
4/6/2018,150.57
4/9/2018,152.69
4/10/2018,155.39
4/11/2018,155.36
4/12/2018,158.07
4/13/2018,156.71
4/16/2018,157.89
4/17/2018,160.91
4/18/2018,148.79
4/19/2018,147.7
4/20/2018,144.9
4/23/2018,145.86
4/24/2018,145.56
4/25/2018,145.94
4/26/2018,146.72
4/27/2018,146.48
4/30/2018,144.96
5/1/2018,145
5/2/2018,142.45
5/3/2018,141.99
5/4/2018,143.91
5/7/2018,143.22
5/8/2018,143
5/9/2018,142.61
5/10/2018,144.24
5/11/2018,144.14
5/14/2018,144.3
5/15/2018,143.74
5/16/2018,144.63
5/17/2018,144.5
5/18/2018,144.5
5/21/2018,145.49
5/22/2018,145.09
5/23/2018,144.67
5/24/2018,144.07
5/25/2018,143.64
5/29/2018,141.22
5/30/2018,142.62
5/31/2018,141.31
6/1/2018,141.95
6/4/2018,143.04
6/5/2018,143.7
6/6/2018,144.71
6/7/2018,145.36
6/8/2018,146.14
6/11/2018,146.58
6/12/2018,146.87
6/13/2018,146.35
6/14/2018,145.2
6/15/2018,145.39
6/18/2018,144.48
6/19/2018,143.9
6/20/2018,143.9
6/21/2018,141.25
6/22/2018,141.28
6/25/2018,138.79
6/26/2018,139.08
6/27/2018,137.48
6/28/2018,140.04
6/29/2018,139.7
7/2/2018,139.86
7/3/2018,139.57
7/5/2018,141.43
7/6/2018,142.48
7/9/2018,144.39
7/10/2018,144.71
7/11/2018,144.94
7/12/2018,146.45
7/13/2018,145.9
7/16/2018,145.46
7/17/2018,143.49
7/18/2018,144.52
7/19/2018,149.24
7/20/2018,146.35
7/23/2018,145.7
7/24/2018,146.38
7/25/2018,146.62
7/26/2018,146.71
7/27/2018,145.15
7/30/2018,145.49
7/31/2018,144.93
8/1/2018,143.5
8/2/2018,142.96
8/3/2018,147.7
8/6/2018,146.03
8/7/2018,147.01
8/8/2018,146.89
8/9/2018,144.77
8/10/2018,144.48
8/13/2018,142.71
8/14/2018,143.36
8/15/2018,143.91
8/16/2018,145.34
8/17/2018,146.06
8/20/2018,146.51
8/21/2018,145.97
8/22/2018,145.24
8/23/2018,145.37
8/24/2018,146.04
8/27/2018,146.69
8/28/2018,146.59
8/29/2018,147.54
8/30/2018,145.93
8/31/2018,146.48
9/4/2018,145.68
9/5/2018,146.66
9/6/2018,146.39
9/7/2018,145.45
9/10/2018,145.65
9/11/2018,146.49
9/12/2018,146.57
9/13/2018,148.95
9/14/2018,148.33
9/17/2018,147.94
9/18/2018,148.56
9/19/2018,149.06
9/20/2018,151.15
9/21/2018,151.35
9/24/2018,150.03
9/25/2018,148.91
9/26/2018,151.61
9/27/2018,151.5
9/28/2018,151.21
10/1/2018,153
10/2/2018,153.75
10/3/2018,153.22
10/4/2018,151.31
10/5/2018,149.03
10/8/2018,148.39
10/9/2018,147.24
10/10/2018,142.69
10/11/2018,139.02
10/12/2018,140.85
10/15/2018,141.13
10/16/2018,145.12
10/17/2018,134.05
10/18/2018,130.55
10/19/2018,129.1
10/22/2018,130.02
10/23/2018,131.21
10/24/2018,127.21
10/25/2018,126.45
10/26/2018,124.79
10/29/2018,119.64
10/30/2018,115.4
10/31/2018,115.43
11/1/2018,116.83
11/2/2018,115.67
11/5/2018,120.06
11/6/2018,123.12
11/7/2018,124.84
11/8/2018,123.38
11/9/2018,123.54
11/12/2018,120.9
11/13/2018,120.84
11/14/2018,120.2
11/15/2018,121.44
11/16/2018,121.57
11/19/2018,120.31
11/20/2018,117.2
11/21/2018,118.57
11/23/2018,117.19
11/26/2018,119.56
11/27/2018,120.03
11/28/2018,123
11/29/2018,121.48
11/30/2018,124.27
12/3/2018,125.31
12/4/2018,121.6
12/6/2018,123.91
12/7/2018,119.34
12/10/2018,121.13
12/11/2018,120.89
12/12/2018,121.16
12/13/2018,120.73
12/14/2018,119.9
12/17/2018,116.1
12/18/2018,116.65
12/19/2018,116.43
12/20/2018,113.02
12/21/2018,110.94
12/24/2018,107.57
12/26/2018,111.39
12/27/2018,113.78
12/28/2018,113.03
12/31/2018,113.67
1/2/2019,115.21
1/3/2019,112.91
1/4/2019,117.32
1/7/2019,118.15
1/8/2019,119.83
1/9/2019,120.69
1/10/2019,121.79
1/11/2019,121.46
1/14/2019,120.39
1/15/2019,121.73
1/16/2019,121.62
1/17/2019,122.19
1/18/2019,123.82
1/22/2019,122.52
1/23/2019,132.89
1/24/2019,132.53
1/25/2019,133.97
1/28/2019,134.27
1/29/2019,134.33
1/30/2019,134.38
1/31/2019,134.42
2/1/2019,134.1
2/4/2019,135.19
2/5/2019,135.55
2/6/2019,136.32
2/7/2019,133.19
2/8/2019,133.71
2/11/2019,133.99
2/12/2019,136.05
2/13/2019,137.52
2/14/2019,136.48
2/15/2019,138.03
2/19/2019,138.7
2/20/2019,138
2/21/2019,137.84
2/22/2019,139.25
2/25/2019,139.46
2/26/2019,139.72
2/27/2019,139.17
2/28/2019,138.13
3/1/2019,139.2
3/4/2019,138.43
3/5/2019,137.88
3/6/2019,136.98
3/7/2019,135.36
3/8/2019,135.09
3/11/2019,137.71
3/12/2019,138.28
3/13/2019,138.56
3/14/2019,138.79
3/15/2019,139.43
3/18/2019,140.21
3/19/2019,140.49
3/20/2019,139.6
3/21/2019,141.44
3/22/2019,139.45
3/25/2019,139.18
3/26/2019,140.22
3/27/2019,139.24
3/28/2019,139.92
3/29/2019,141.1
4/1/2019,143.3
4/2/2019,143
4/3/2019,143.63
4/4/2019,142.78
4/5/2019,143.28
4/8/2019,143.39
4/9/2019,142.11
4/10/2019,143.02
4/11/2019,143.78
4/12/2019,144.35
4/15/2019,143.9
4/16/2019,145.14
4/17/2019,139.11
4/18/2019,140.33
4/22/2019,138.89
4/23/2019,140.44
4/24/2019,139.95
4/25/2019,138.63
4/26/2019,139.44
4/29/2019,139.05
4/30/2019,140.27
5/1/2019,140.56
5/2/2019,139.59
5/3/2019,140.25
5/6/2019,140.38
5/7/2019,137.64
5/8/2019,138
5/9/2019,135.34
5/10/2019,135.32
5/13/2019,131.42
5/14/2019,133.31
5/15/2019,134.4
5/16/2019,135.88
5/17/2019,134.32
5/20/2019,135.12
5/21/2019,136.45
5/22/2019,136.35
5/23/2019,132.39
5/24/2019,132.28
5/28/2019,130.46
5/29/2019,129.69
5/30/2019,129.57
5/31/2019,126.99
6/3/2019,128.27
6/4/2019,132.69
6/5/2019,131.49
6/6/2019,132.22
6/7/2019,133.31
6/10/2019,134.74
6/11/2019,135.95
6/12/2019,134.87
6/13/2019,135.76
6/14/2019,135.15
6/17/2019,134.95
6/18/2019,136.38
6/19/2019,137.08
6/20/2019,138.85
6/21/2019,139.2
6/24/2019,139.35
6/25/2019,138.36
6/26/2019,138.52
6/27/2019,138.52
