Date,Close
6/24/2019,85.51
6/25/2019,85.24
6/26/2019,83.54
6/27/2019,83.83
6/28/2019,83.85
7/1/2019,84.75
7/2/2019,85.51
7/3/2019,86.9
7/5/2019,85.6
7/8/2019,84.04
7/9/2019,84.86
7/10/2019,84.82
7/11/2019,81
7/12/2019,79.73
7/15/2019,80.96
7/16/2019,81.59
7/17/2019,81.92
7/18/2019,82.69
7/19/2019,81.39
7/22/2019,81.21
7/23/2019,82.03
7/24/2019,81.75
7/25/2019,81.75
7/26/2019,81.43
7/29/2019,82.49
7/30/2019,83.27
7/31/2019,82.99
8/1/2019,83.69
8/2/2019,84.47
8/5/2019,83.12
8/6/2019,84.35
8/7/2019,84.25
8/8/2019,84.73
8/9/2019,85.52
8/12/2019,85.02
8/13/2019,86.08
8/14/2019,83.4
8/15/2019,83.46
8/16/2019,85.06
8/19/2019,86.19
8/20/2019,85.65
8/21/2019,86.91
8/22/2019,86.72
8/23/2019,84.94
8/26/2019,85.88
8/27/2019,85.52
8/28/2019,86.48
8/29/2019,86.72
8/30/2019,86.47
9/3/2019,86.65
9/4/2019,86.05
9/5/2019,86.1
9/6/2019,86.57
9/9/2019,83.47
9/10/2019,81.69
9/11/2019,82.92
9/12/2019,83.31
9/13/2019,82.61
9/16/2019,82.03
9/17/2019,82.51
9/18/2019,83.02
9/19/2019,83.97
9/20/2019,85.16
9/23/2019,84.36
9/24/2019,83.6
9/25/2019,83.1
9/26/2019,83.88
9/27/2019,82.91
